customer_age,monthly_spend,visits,complaints,customer_index,high_risk
55,27.484129607684636,31,4,2.0202748412960774,0
71,2463.391808569842,53,4,3.244633918085699,1
75,438.42884171320526,28,2,2.464384288417132,0
23,287.1012496790238,15,1,0.9828710124967902,0
61,57.23407668898568,24,2,2.02057234076689,0
43,216840.3660315705,31,2,4.108403660315705,1
47,1524.2425837203295,66,2,3.4352424258372034,1
58,146.68885629902098,3,1,1.2014668885629902,0
49,9.99933318478844,71,2,3.660099993331848,1
64,6964.456179171899,19,0,2.109644561791719,0
54,4813.424089083875,76,2,4.008134240890839,1
57,260.5956515047756,22,4,1.702605956515048,0
47,4525.570255307581,76,1,3.945255702553076,1
30,420.3453380458428,25,1,1.5242034533804585,0
27,407.3666611565369,55,3,2.504073666611566,1
68,531.6657029282379,67,2,3.885316657029282,1
79,609.2558379961387,8,3,1.6660925583799615,0
52,34301.75146111352,3,1,1.4230175146111352,0
27,70.52892011460058,72,3,3.1807052892011463,1
39,84.49462697041905,47,1,2.5808449462697043,1
39,32.44575108631597,67,0,3.460324457510864,1
33,156.16320588279086,41,4,1.981561632058828,0
49,6.902369404470719,62,2,3.3000690236940446,1
52,7594.533772116802,27,3,1.9559453377211684,0
46,2962.757841559826,8,1,1.1896275784155983,0
55,83.80922865961566,75,3,3.860838092286597,1
22,13.419336432758628,61,3,2.640134193364328,1
39,113.85010967532511,56,7,2.461138501096753,0
30,3.37677821003538,11,2,0.8800337677821003,0
18,1499.557032443464,15,1,0.8949955703244347,0
64,56949.12372617912,56,6,3.6094912372617913,1
64,98958.3288141862,34,1,3.5495832881418625,1
70,56.84664222963772,1,0,1.4405684664222966,0
57,1222.2732859060818,31,2,2.2322227328590607,0
57,19659.935787993323,42,1,2.936599357879933,1
23,279.8551391490815,33,2,1.6227985513914909,0
33,7722.739965596432,73,0,3.657227399655964,1
32,2313.0818388696293,58,2,2.8231308183886963,1
50,41.66071331712085,20,1,1.7204166071331712,0
48,1719.310736529141,37,3,2.217193107365292,0
58,110509.65697872564,23,3,2.945096569787256,1
63,1043.396448531039,73,3,3.9504339644853097,1
58,1811.1960052221957,68,3,3.6581119600522216,1
31,5715.623788464456,63,3,2.9571562378846448,1
31,49.18252487615463,8,3,0.7004918252487615,0
78,296.56036498060587,41,2,3.0429656036498063,1
77,3.0781293037894706,10,1,1.860030781293038,0
55,3213.8926060769045,56,3,3.132138926060769,1
70,3.890508060555771,43,1,3.0400389050806056,1
55,748.3813671304741,3,1,1.1474838136713048,0
33,773.1894001683494,20,2,1.3077318940016835,0
54,564.1463309900133,20,4,1.5656414633099005,0
20,10.43850398257887,43,1,2.0401043850398257,0
21,51.15021380657775,40,3,1.7805115021380655,0
52,31936.879926732683,42,0,3.0393687992673266,1
48,87.9067255349765,31,0,2.2008790672553498,0
30,4.186021632007436,65,1,3.12004186021632,1
75,3506.8649374883967,77,3,4.375068649374883,1
20,881.8345009658839,38,2,1.7688183450096588,0
68,304.1190642041153,1,3,1.1630411906420413,0
75,532.0916616065177,66,1,4.0653209166160655,1
42,128.06934548285707,50,0,2.8412806934548285,1
72,2.6665629858187825,15,3,1.800026665629858,0
27,667.6138104244842,50,3,2.306676138104245,0
48,29.226756895960264,17,3,1.4002922675689595,0
63,888.9107729994223,35,0,2.6688891077299943,1
73,134.99947860873604,71,3,4.061349994786087,1
37,10.400364702737562,1,3,0.5401040036470274,0
72,222.62848281900847,26,1,2.40222628482819,0
36,9825.263233157462,52,4,2.578252632331575,1
53,14953.864047720272,76,3,4.009538640477203,1
66,279.68553032401246,30,1,2.44279685530324,0
34,84.43029804601734,47,0,2.56084430298046,1
24,10.682825320009366,16,1,1.0401068282532,0
59,1251.8803367579485,29,1,2.2725188033675794,0
73,349.8228629674861,9,2,1.6634982286296751,0
75,154.65780029995625,67,3,3.941546578002999,1
71,2186.575950528317,23,0,2.361865759505283,0
63,4.610169984561044,48,4,2.860046101699846,1
23,177.7591375504973,7,2,0.581777591375505,0
47,4530.878873475315,62,1,3.3853087887347533,1
25,476.4608556503091,59,3,2.624764608556503,1
68,56920.353608683006,42,4,3.28920353608683,1
59,7.969303418941896,43,2,2.740079693034189,1
63,110.37995772488604,47,4,2.821103799577249,1
45,23.40467203508015,31,1,2.0602340467203506,0
51,109.31492846030632,44,2,2.621093149284603,1
41,246.6478114247793,2,0,0.9024664781142478,0
18,6139.736509072691,59,0,2.7813973650907267,1
55,1256.8934584653716,78,2,4.072568934584654,1
76,83.66257716870129,51,2,3.400836625771687,1
78,521.4072104236009,38,4,2.765214072104236,1
33,287.8162805491912,66,4,2.982878162805492,1
59,707.1898480791391,15,2,1.6270718984807913,0
79,21.25347442739306,39,1,3.0602125347442737,1
56,19.00022676006951,25,1,2.0401900022676007,0
47,25774.438656847666,21,2,1.8777443865684769,0
25,71.1580366075817,62,3,2.7407115803660758,1
59,691.5040535402114,58,3,3.2669150405354017,1
24,0.3841387079436141,76,2,3.3600038413870794,1
73,251.2703082478881,21,4,1.982512703082479,0
69,534.8930022281415,11,2,1.6653489300222817,0
58,2093.3804520468207,19,2,1.780933804520468,0
21,325.3063487523938,5,7,0.0632530634875239,0
25,50.24895523110513,49,1,2.380502489552311,0
20,44.36261258348151,29,1,1.480443626125835,0
55,102.62977937552358,27,1,2.101026297793755,0
48,3429.22028326802,7,2,1.1142922028326805,0
47,28871.65930042515,8,2,1.3887165930042518,0
69,760.4578322209364,74,2,4.187604578322209,1
64,996.5085842900857,33,4,2.289965085842901,0
43,76.15467823258363,34,2,2.060761546782326,0
22,184.93064336116328,6,4,0.3618493064336116,0
46,1876.784937630543,38,2,2.298767849376305,0
69,4598.525298159979,37,0,2.9059852529816,1
39,15.34284971820024,2,3,0.620153428497182,0
30,339.72792914530777,52,3,2.443397279291453,0
45,270.3339646772588,15,3,1.2627033396467726,0
53,312.2690567706632,11,1,1.4231226905677066,0
47,3021.8493541194216,61,2,3.250218493541194,1
33,16.161316572540063,60,1,2.980161613165725,1
43,3.506242560718554,30,1,1.980035062425607,0
60,236.857253608248,55,3,3.1623685725360824,1
65,86.95061196631976,3,1,1.3408695061196632,0
71,4.152356609804283,53,3,3.3000415235660983,1
71,66.19213650001205,68,6,3.660661921365,1
32,235.2737250218716,61,0,3.0823527372502184,1
62,36.33467029004965,25,1,2.1603633467029004,0
43,109.17193812821222,47,2,2.5810917193812823,1
47,23.41532847562484,33,3,2.0202341532847568,0
71,325.27290557752667,10,1,1.743252729055775,0
45,102.42272165691313,20,4,1.3810242272165691,0
52,2.020658157720444,52,1,3.0400202065815773,1
62,11581.291777142042,42,0,3.0358129177714206,1
79,29799.940985341746,11,3,2.077999409853417,0
61,177.66666056429034,66,3,3.6217766666056432,1
40,4536.317928624987,5,2,0.8853631792862499,0
78,328.4345250242977,78,2,4.523284345250243,1
71,71.14006061913831,67,1,4.020711400606191,1
50,152.08127825584194,73,2,3.761520812782558,1
28,13232.43301050804,46,0,2.5323243301050806,1
18,36.982173377603694,68,3,2.840369821733776,1
27,50.96827758604673,73,1,3.3805096827758603,1
36,60.49906006721032,42,0,2.400604990600672,0
73,17.65140136353846,67,2,3.9801765140136354,1
46,461.7676252133295,24,3,1.6446176762521334,0
72,72077.49294477247,51,4,3.880774929447725,1
35,26.27938631117971,78,2,3.660262793863112,1
32,51.71229982022668,71,3,3.2405171229982024,1
58,61.99570857102817,28,1,2.2006199570857103,0
64,185.72160702653176,15,3,1.6418572160702654,0
55,6159.130727244017,59,4,3.2015913072724405,1
66,15194.40001939269,79,2,4.471944000193927,1
43,37.41340050021299,47,0,2.7403741340050023,1
27,5.984345817361932,7,4,0.5000598434581738,0
47,448.8954022185944,37,1,2.344488954022186,0
76,3443.413891617091,7,1,1.7544341389161708,0
55,32.32168393007171,67,2,3.620323216839301,1
45,85.7871066700982,15,2,1.340857871066701,0
47,105.27059294594956,10,1,1.2610527059294596,0
24,540.4718301153474,19,1,1.165404718301153,0
35,559.2807128967971,40,3,2.065592807128968,0
44,1575.9393639332195,37,4,2.0557593936393324,0
25,11372.77319992026,32,4,1.573727731999203,0
56,1409.8342273747096,45,1,2.854098342273747,1
74,21846.6975826685,41,4,3.0184669758266853,1
73,274.0718781854658,55,2,3.5027407187818547,1
58,53.63507552325631,44,2,2.760536350755232,1
42,233.21676640028335,60,2,3.0823321676640028,1
68,5.5640522565214185,23,2,2.120055640522565,0
65,548.700395095272,20,4,1.7854870039509525,0
48,8772.039958074593,31,2,2.127720399580745,0
71,386.31489398353614,73,3,4.103863148939835,1
24,31.06191841876121,52,0,2.560310619184188,1
30,1605.056203183438,63,2,2.9760505620318343,1
60,62.25700821489946,25,4,1.8806225700821488,0
73,419.3924576986095,10,1,1.7841939245769862,0
77,1485.358946271019,46,5,2.99485358946271,1
25,243.3738372045901,50,1,2.422433738372046,0
31,139175.58412270612,61,2,4.2917558412270616,1
19,496.0472881142744,22,1,1.1849604728811427,0
70,186.6226976275665,53,3,3.281866226976276,1
30,1649.3281523839817,57,0,2.89649328152384,1
35,253.8738305714845,77,2,3.622538738305715,1
25,10.7658472025546,20,1,1.2201076584720254,0
70,3038.5866918572106,40,1,2.9503858669185723,1
69,538.363228855921,26,1,2.3453836322885597,0
78,21.2354445723623,48,2,3.320212354445723,1
59,45.017825730090486,79,2,4.180450178257301,1
42,61.4366302880815,56,2,2.920614366302881,1
32,1599.8687574254511,35,4,1.7359986875742546,0
24,131.60024673823182,41,0,2.1213160024673825,0
27,389.5130030720268,39,0,2.1038951300307205,0
42,0.8804563064036388,40,0,2.440008804563064,0
34,240.29757540610763,50,0,2.6824029757540613,1
26,1482.7625592607435,33,2,1.6948276255926076,0
69,329.53561460455774,15,3,1.7432953561460456,0
65,965.0455358326692,51,3,3.1096504553583264,1
62,522.9064672165377,28,0,2.3652290646721656,0
69,4133.02040508258,45,5,2.821330204050826,1
59,550.7067791911297,76,2,4.065507067791911,1
20,183744.91349182947,44,1,3.917449134918295,1
35,21364.01420592713,72,2,3.633640142059271,1
21,4009.985193273199,50,3,2.220099851932732,0
29,1765.709829243726,47,1,2.397657098292437,0
49,43.94335910743822,22,2,1.7004394335910744,0
43,37.47931956918357,75,5,3.460374793195692,1
45,89.63952918567523,25,1,1.8208963952918569,0
48,31127.1987384488,43,5,2.5912719873844883,1
22,1.8426117382330625,12,1,0.8400184261173823,0
28,1635.1393858082954,9,1,0.856351393858083,0
48,5114.678184045631,74,2,3.811146781840456,1
18,108.73012523605442,79,2,3.3610873012523603,1
28,43.746838806957946,12,2,0.8804374683880695,0
57,16456.373019320654,6,2,1.3845637301932068,0
25,12597.715527295746,20,3,1.1859771552729577,0
74,741.0380026464497,74,1,4.367410380026464,1
54,313.3750144223224,67,2,3.6031337501442233,1
77,983.2583462714975,6,2,1.629832583462715,0
24,192.3227315673066,11,2,0.761923227315673,0
47,5140.485181651013,66,3,3.3914048518165103,1
58,135.0240246911561,40,0,2.7613502402469114,1
60,11484.875518934894,2,2,1.234848755189349,0
39,785.4116939177552,44,2,2.3878541169391774,0
20,201.4071828775189,51,0,2.4420140718287757,0
66,513.7313541146016,21,1,2.085137313541146,0
50,140.88171361193295,53,2,2.9614088171361197,1
76,126.27558439236276,41,3,2.921262755843924,1
29,2627.6720061324245,56,2,2.686276720061324,1
45,57.928993594801526,54,2,2.900579289935948,1
33,551.490493759198,13,3,0.945514904937592,0
77,558.3575071683119,13,2,1.905583575071683,0
36,97010.85082465188,24,2,2.490108508246519,1
53,65.14176103075694,25,1,1.980651417610308,0
69,1418.2532013297266,10,1,1.7141825320132975,0
70,418.421777967709,24,4,2.0441842177796774,0
50,208.29072912661607,9,2,1.2020829072912662,0
38,154.25324772255345,64,0,3.321542532477226,1
18,37.50486141010561,72,2,3.080375048614101,1
45,41.472941567520806,66,3,3.300414729415676,1
26,35.001014989204215,54,0,2.6803500101498923,1
55,13187.61503367698,8,3,1.31187615033677,0
49,16321.157480921214,7,1,1.3432115748092122,0
58,332.2242970339259,4,1,1.243322242970339,0
71,983.8609738529052,72,0,4.309838609738529,1
79,16.772497325662986,2,2,1.5001677249732568,0
79,4192.247260375914,71,1,4.381922472603759,1
36,1313.3990407904614,25,4,1.4131339904079043,0
76,14.038916433419118,44,4,2.960140389164334,1
52,128.9665789005955,72,1,3.841289665789006,1
22,61.124699180586816,42,6,1.640611246991806,0
73,13.724382112887753,74,0,4.420137243821129,1
72,5008.987963175191,25,3,2.2500898796317514,0
28,8911.851208889051,68,1,3.2891185120888906,1
20,22.229611654367417,51,1,2.3602222961165435,0
62,308.4491429170968,2,1,1.243084491429171,0
27,249.4687734570803,31,0,1.7824946877345709,0
72,5954.900357569149,10,3,1.6595490035756917,0
75,25.21941616477543,42,1,3.100252194161648,1
69,359.3932896878295,71,4,3.9035939328968783,1
74,1457.377939401812,18,2,2.054573779394018,0
48,413.7840561537203,10,3,1.1241378405615372,0
52,63.27842751655153,44,1,2.7206327842751654,1
65,693.9950795921364,63,1,3.746939950795921,1
30,3190.154599630121,35,2,1.871901545996301,0
66,30463.880855855838,48,2,3.384638808558558,1
72,1765.569354423616,41,2,2.937655693544236,1
32,22.99613461211673,28,1,1.6802299613461211,0
54,27.39444567554398,59,1,3.3602739444567558,1
18,83.21613873266155,76,1,3.3208321613873264,1
39,4182.749657803408,70,1,3.5418274965780343,1
44,74482.31888590494,42,0,3.304823188859049,1
21,193.87407126091352,77,5,3.101938740712609,1
61,25087.616167914275,12,5,1.5508761616791429,0
46,256.6186263753938,6,0,1.162566186263754,0
38,8389.858589357817,5,4,0.723898585893578,0
36,696.3086488620136,31,5,1.56696308648862,0
73,2186.6077371525207,60,2,3.7218660773715246,1
78,76.77806531860105,48,1,3.4007677806531857,1
47,540.4083945922033,38,0,2.465404083945922,0
74,1328.4322782965871,62,3,3.733284322782966,1
57,36.43691640092701,25,3,1.9003643691640093,0
63,15165.476203376526,61,2,3.691654762033765,1
37,10.943472343031932,9,3,0.8601094347234304,0
55,27.00039680839852,56,0,3.3402700039680844,1
61,423.8424333846978,65,2,3.664238424333847,1
32,50.20489675037626,59,3,2.760502048967504,1
53,1093.3525186742745,67,2,3.5909335251867427,1
55,73.2649138531827,71,2,3.780732649138532,1
71,320.9914562696457,9,1,1.7032099145626964,0
44,2557.279394627648,20,3,1.4655727939462764,0
28,585.4406980064211,6,3,0.5658544069800643,0
58,30359.93695373593,33,2,2.6235993695373594,1
60,314.71000622478755,18,5,1.5231471000622476,0
32,6600.146231727426,68,0,3.4260014623172745,1
78,154974.86151991342,8,0,3.4297486151991343,1
29,995.796637874366,25,3,1.3499579663787438,0
31,38.91631012375934,5,2,0.6603891631012376,0
29,47371.64921873616,37,4,2.2137164921873618,0
77,3014.870175005999,24,2,2.37014870175006,0
33,2556.863431347173,77,1,3.685568634313472,1
26,107.33535924664166,66,1,3.0810733535924664,1
49,228.09181966267028,16,1,1.5422809181966266,0
41,12.094541968976175,77,1,3.82012094541969,1
23,2511.478901267779,67,1,3.0851147890126778,1
76,6960.442587140302,62,2,3.909604425871403,1
18,155.67946156303887,50,0,2.3615567946156304,0
35,411.2561955691859,54,1,2.784112561955692,1
49,15.649039151967235,21,1,1.7401564903915197,0
65,7016.617255058705,33,4,2.370166172550588,0
74,3067.4058977105224,13,6,1.5506740589771053,0
77,871.8698827612214,31,3,2.548718698827612,1
27,1036.7387838370444,69,0,3.3103673878383706,1
22,54.560961276966886,2,2,0.3605456096127696,0
64,23.49656381406597,76,0,4.320234965638141,1
25,3313.732093699673,15,2,0.9731373209369966,0
73,0.5395529153422406,71,2,4.140005395529153,1
50,491.771922814631,23,1,1.844917719228146,0
45,9.436258620055662,78,2,3.8600943625862,1
29,11703.622140418878,67,1,3.2970362214041886,1
28,2399.340445210013,61,0,3.0239934044521,1
69,8475.823198748716,37,2,2.784758231987487,1
67,8.32144618041032,19,2,1.9400832144618043,0
65,20885.390317592533,12,2,1.8288539031759252,0
48,134.1225827469031,12,4,1.1213412258274689,0
58,13.341892945742414,12,3,1.4001334189294574,0
41,11799.509747335544,27,1,1.9379950974733555,0
62,4616.967256210536,61,1,3.646169672562105,1
70,962.3165432796612,54,1,3.4896231654327967,1
49,17.491354836046543,38,0,2.5001749135483604,1
76,950.6269427372,47,1,3.3295062694273723,1
48,7550.418396502867,68,3,3.515504183965029,1
56,578.2416219165718,21,4,1.6457824162191657,0
61,709.9827869798273,50,1,3.1470998278697984,1
45,20770.87526897544,22,3,1.7477087526897546,0
42,14.061200829792202,42,1,2.440140612008298,0
65,80.70607600337775,68,2,3.8608070607600338,1
43,2117.8388780357136,38,1,2.321178388780357,0
29,69.76291985004474,62,6,2.5806976291985007,1
65,11386.295767847929,18,3,1.8938629576784796,0
71,560.7444790950836,53,0,3.545607444790951,1
72,126.43064615225124,65,1,3.9612643064615223,1
41,2.2870791373102444,33,2,1.9800228707913732,0
26,82.28310713556994,15,1,1.0408228310713556,0
58,21.890278348340534,10,1,1.4802189027834831,0
45,1025.7570365359115,5,5,0.7102575703653592,0
63,10.081196677212564,29,4,2.100100811966772,0
41,574.1580219531351,1,2,0.7057415802195314,0
42,8588.211262107587,76,1,3.885882112621076,1
32,744.9003217432953,36,1,2.007449003217433,0
62,523.5710826223782,47,1,3.045235710826224,1
31,5762.119342100904,10,1,0.9976211934210092,0
73,475.7997900819879,34,3,2.5847579979008195,1
25,1398.5729081198392,34,2,1.7139857290811986,0
39,1575.7918102198762,20,5,1.195757918102199,0
41,165.2655426744007,38,1,2.261652655426744,0
42,225.22617542039143,72,2,3.562252261754204,1
46,39.96566462195511,60,3,3.080399656646219,1
32,36481.77919502667,49,3,2.724817791950267,1
43,124.87241778603014,7,2,0.9812487241778604,0
72,20.185702340528863,59,1,3.720201857023405,1
78,4.458523209972986,25,1,2.4800445852321,0
56,1.5230360645943488,44,1,2.8000152303606463,1
41,1311.4347272989833,51,2,2.71311434727299,1
29,268.9088225158676,2,0,0.6626890882251586,0
41,5413.711856360372,36,1,2.234137118563604,0
59,62.70155884258772,69,3,3.7006270155884256,1
69,191.02277147474908,3,1,1.4219102277147475,0
22,5.917581813791914,36,1,1.800059175818138,0
30,3.9823031383917424,36,2,1.880039823031384,0
47,33.557027879415294,10,5,0.9403355702787942,0
74,57.72086085070844,15,0,2.0805772086085077,0
47,33.22317063488539,34,1,2.220332231706349,0
46,178.7526845216339,25,3,1.6817875268452165,0
35,108.82845374256158,54,3,2.621088284537426,1
33,264.2661056944439,60,1,2.9826426610569445,1
60,6494.667522886304,17,2,1.784946675228863,0
52,38.85618753248753,78,0,4.160388561875325,1
41,55.40867519269857,15,2,1.2605540867519271,0
70,7311.03537478624,33,2,2.6331103537478624,1
68,8740.1251361087,71,1,4.207401251361088,1
69,104.77898806267356,30,2,2.4210477898806264,0
56,83.72155050207026,10,1,1.4408372155050206,0
53,1933.8812327227129,66,1,3.6393388123272272,1
29,795.0578313566207,21,3,1.187950578313566,0
79,33.15449463775553,37,2,2.9003315449463773,1
44,1476.8208441501322,22,1,1.6947682084415012,0
74,1431.4456144382186,45,5,2.8943144561443823,1
76,670.110888292512,67,0,4.206701108882926,1
26,1335.719298645339,59,2,2.7333571929864533,1
72,6915.312389002973,12,1,1.9091531238900297,0
77,1722.25648385782,64,2,3.9572225648385775,1
55,77.43117468849594,35,2,2.340774311746885,0
78,7316.099350092762,42,3,3.0731609935009274,1
38,202.8159975693848,48,2,2.5220281599756937,1
50,32.916903241161506,78,1,4.040329169032412,1
23,288.592045501432,50,2,2.3028859204550143,0
66,175.41878500490176,21,3,1.921754187850049,0
48,159593.99630394366,41,4,3.875939963039437,1
47,247.10592159926705,13,3,1.2224710592159929,0
46,4320.155480687498,14,1,1.443201554806875,0
41,1142.072688016546,61,1,3.1914207268801653,1
56,9563.92480954999,2,4,0.9756392480955,0
22,118.42294108960697,61,2,2.721184229410896,1
79,465.3247164447292,78,1,4.624653247164448,1
22,514.4191576216591,70,1,3.165144191576217,1
45,10.834771693275224,15,0,1.5001083477169328,0
34,48.724036361196006,13,4,0.8804872403636119,0
69,1362.8326070514547,32,3,2.4336283260705143,0
21,24.362223940833115,33,3,1.5002436222394084,0
53,10842.603761580982,49,1,3.0484260376158097,1
42,12140.14985479288,3,2,0.9214014985479289,0
68,50.7511432873772,20,3,1.9205075114328736,0
75,2178.1672182654875,39,2,2.9217816721826546,1
31,13021.244085997823,50,3,2.510212440859978,1
29,64.79850907325599,14,4,0.8206479850907324,0
61,1190.468581996149,62,1,3.631904685819961,1
64,823.63446311168,16,0,1.928236344631117,0
36,129.17849752837557,67,0,3.401291784975284,1
24,668.4058185378564,75,1,3.4066840581853786,1
66,59.72681853915794,51,1,3.2805972681853914,1
28,49.26000256559153,55,3,2.520492600025656,1
66,28392.86283658792,9,2,1.803928628365879,0
23,10.208014072837496,58,2,2.620102080140728,1
45,2329.865931391351,10,3,1.0832986593139136,0
51,506.8641688139995,15,2,1.4650686416881402,0
50,2.3177745790850834,6,5,0.8400231777457908,0
31,432.0300680581545,48,3,2.304320300680581,0
37,169.6716697059717,21,5,1.1816967166970596,0
56,352.30522931651655,20,5,1.523523052293165,0
34,973.9457203289852,15,0,1.28973945720329,0
23,531.1145580550882,79,4,3.3053111455805517,1
53,3111.233566855441,19,2,1.6911123356685545,0
67,635.1053702649597,33,1,2.58635105370265,1
41,38.69488133171488,64,0,3.3803869488133174,1
28,859.4914800271383,73,1,3.4085949148002714,1
50,14153.649897001538,19,3,1.6615364989700154,0
69,2.131500165967045,67,1,3.98002131500166,1
53,147.42201135168688,68,1,3.701474220113517,1
54,106835.37536918127,28,2,3.108353753691813,1
23,71535.11152048323,8,6,1.0153511152048325,0
23,5.817127786812022,64,1,2.940058171277868,1
45,20.12825473030289,74,3,3.620201282547303,1
41,4481.250579843005,11,0,1.30481250579843,0
67,99.92323801870974,40,3,2.7009992323801875,1
53,33.92770710438982,74,1,3.940339277071044,1
46,96.5955141811742,44,1,2.600965955141812,1
55,10541.161910072466,56,5,3.045411619100725,1
79,60.903931607376194,29,0,2.740609039316074,1
64,18.766863768927188,70,0,4.08018766863769,1
53,292.6822443054608,43,0,2.782926822443055,1
24,279.1312810738335,67,1,3.0827913128107385,1
51,23.21922310779841,23,4,1.620232192231078,0
22,53.17157556558731,42,2,1.960531715755656,0
36,245.57054732749603,11,3,0.9224557054732748,0
61,3.13538117041281,57,3,3.260031353811704,1
52,17226.774801885964,24,2,2.01226774801886,0
35,12683.420795283082,8,1,1.0668342079528308,0
23,5600.834398006831,2,1,0.5160083439800683,0
25,23223.259412638738,2,6,0.3322325941263874,0
33,46.72412529902199,32,0,1.9404672412529904,0
42,13352.082788007225,76,4,3.693520827880072,1
47,1772.2810212565914,6,1,1.117722810212566,0
67,1488.5803978203528,27,0,2.4348858039782035,0
52,19.966794571002712,77,0,4.120199667945711,1
54,391.2909699888333,25,4,1.7639129096998885,0
41,22.26774283835051,27,1,1.820222677428384,0
46,67089.65702448308,44,2,3.1908965702448304,1
35,5167.101684100404,62,5,2.831671016841004,1
56,6.261163431546302,51,3,2.920062611634316,1
51,53.8426157469199,2,3,0.8605384261574693,0
46,94.18286414671482,20,3,1.4809418286414673,0
30,1958.1152890288413,47,2,2.3395811528902883,0
73,57.53960861290891,37,1,2.860575396086129,1
43,146.33853359360026,62,4,3.0214633853359363,1
28,1880.977232727012,76,1,3.5388097723272702,1
34,57.82996242346417,6,1,0.8405782996242347,0
51,1079.156189897816,16,1,1.5907915618989783,0
35,1500.874150299253,38,0,2.235008741502993,0
42,86.02181924658152,8,0,1.160860218192466,0
69,797.9354255590042,47,2,3.1079793542555905,1
18,223.1949116470068,33,4,1.36223194911647,0
46,16675.42325794779,2,2,1.006754232579478,0
31,1063.0338362691073,6,5,0.4706303383626911,0
27,191.0330195312996,77,4,3.301910330195313,1
44,2181.436301952778,56,2,2.981814363019528,1
71,1375.3239211841017,32,4,2.393753239211841,0
65,49.36836267096066,60,1,3.6204936836267096,1
29,1129.3236578097396,5,2,0.6312932365780973,0
40,18.936417127112804,7,1,1.0001893641712711,0
31,28544.52785971394,1,4,0.6254452785971394,0
73,48.52337251341789,18,3,1.9404852337251344,0
51,15.408116391430848,72,0,3.9001540811639135,1
23,184.28597569108803,65,4,2.741842859756911,1
63,9626.426449033605,59,3,3.476264264490336,1
49,2216.2330642605293,14,3,1.3221623306426054,0
64,7952.992237381743,78,4,4.159529922373817,1
69,1.0642100631036056,12,2,1.7000106421006311,0
26,11486.61992673092,26,3,1.4348661992673093,0
18,88.97052646495264,49,2,2.1608897052646494,0
45,11.105658486122064,23,2,1.6601110565848614,0
26,665.2987439631788,78,1,3.566652987439632,1
21,87.53977625344073,31,4,1.3408753977625345,0
48,938.3468580295262,34,3,2.0893834685802952,0
56,1.1702110785600532,67,0,3.800011702110786,1
60,658.2673604586269,62,4,3.366582673604586,1
41,86.2658744106162,12,4,0.9808626587441064,0
19,6719.76512018558,1,2,0.3271976512018558,0
66,90.05405481317631,51,3,3.120900540548132,1
28,138.70494794245485,13,4,0.7613870494794246,0
76,735.7821895166272,31,4,2.4473578218951664,0
34,9.848064874939933,76,1,3.640098480648749,1
57,138.0985505487354,53,6,2.781380985505488,1
40,42.94728245745065,79,1,3.8804294728245754,1
48,0.4743048972996731,32,1,2.160004743048973,0
56,158.68828309786429,33,3,2.201586882830979,0
24,7.121108755473682,76,1,3.440071211087554,1
37,374.1882588275312,11,1,1.1037418825882752,0
21,9763.201348813813,66,5,2.7576320134881382,1
42,436.5759056956738,27,2,1.7643657590569568,0
66,264.71988322468314,61,1,3.682647198832247,1
66,461.9090379970194,52,0,3.4046190903799705,1
61,27.170440624903318,79,1,4.300271704406249,1
18,66.86556396704012,68,2,2.9206686556396706,1
49,21344.91157336904,75,2,4.03344911573369,1
65,24.438579343357716,74,1,4.180244385793434,1
79,117.61790398355768,55,2,3.621176179039836,1
79,478.0954719161168,25,3,2.3447809547191607,0
49,1378.4068504241534,68,4,3.393784068504242,1
68,411.6419088717289,41,1,2.924116419088717,1
47,1121.9449198289185,72,3,3.591219449198289,1
62,610.0824266426764,11,5,1.2861008242664265,0
20,31.031599821818585,60,0,2.8003103159982183,1
69,398.0344979493545,3,3,1.2639803449794935,0
69,1074.105501535967,58,0,3.71074105501536,1
54,26.213240878908405,62,1,3.480262132408789,1
40,328.2614249049174,1,2,0.6832826142490492,0
79,4737.160278229975,59,0,3.9873716027823,1
61,2270.2624850769507,52,1,3.2427026248507698,1
27,5161.60741434661,39,3,1.9116160741434665,0
38,587.0363864658601,29,1,1.8458703638646583,0
68,407.3441262054373,7,2,1.4840734412620546,0
60,554.5250143312202,15,1,1.7255452501433122,0
73,4270.634331801216,42,2,3.022706343318012,1
62,6347.738834347226,45,3,2.8634773883434725,1
67,112.57480749989811,71,3,3.941125748074999,1
56,329.7761867829146,57,4,3.0832977618678297,1
48,2305.704747459784,48,2,2.743057047474597,1
74,21592.155634105813,55,1,3.815921556341058,1
40,1921.971323614806,4,1,0.8992197132361481,0
78,5898.967334021671,36,2,2.8989896733402167,1
38,1372.5626745152936,41,2,2.253725626745153,0
31,219.02072847896787,48,2,2.3821902072847894,0
55,125.99146097729192,6,4,1.021259914609773,0
65,19.53650821987034,17,2,1.820195365082199,0
62,222.63244077453103,42,2,2.762226324407745,1
51,7197.717928221548,9,0,1.4519771792822156,0
60,283.8997836489789,34,0,2.56283899783649,1
52,26.13088795299736,35,4,2.1202613088795306,0
25,197.4270720638028,79,2,3.501974270720638,1
39,24.988379576806665,1,5,0.4202498837957681,0
41,9961.970610162189,44,0,2.679619706101622,1
63,87.20175957866944,19,3,1.7808720175957868,0
74,1598.654770069891,68,4,3.895986547700699,1
78,320.58009702239883,15,2,2.003205800970224,0
49,3574.84507043068,9,2,1.215748450704307,0
38,291.55487067668247,13,3,1.0429155487067667,0
